Número de GRU;Valor Cobrado (R$);Valor Pago (R$);Data Vencimento;Data Pagamento;Ano Débito;Trimestre;UF;Última Atualização Relatório
30216400005276585;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005277319;463,7;463,7;31/03/2021;11/02/2021;2021;1;AC;02/04/2024 20:00
30216400005287062;463,7;463,7;31/03/2021;05/04/2021;2021;1;AC;02/04/2024 20:00
30216400005293930;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005298702;927,5;927,5;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005305423;463,7;463,7;31/03/2021;05/04/2021;2021;1;AC;02/04/2024 20:00
30216400005308167;1.159,3;1.159,3;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005316840;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005321210;579,7;579,7;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005333365;5.796,7;5.796,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005333398;289,8;289,8;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005340127;1.159,3;1.159,3;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005351282;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005351676;579,7;579,7;31/03/2021;06/04/2021;2021;1;AC;02/04/2024 20:00
30216400005351732;579,7;579,7;31/03/2021;06/04/2021;2021;1;AC;02/04/2024 20:00
30216400005361693;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005364496;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005365572;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005365610;1.159,3;1.159,3;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005369256;128,8;128,8;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005377045;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005377227;5.796,7;5.796,7;31/03/2021;06/04/2021;2021;1;AC;02/04/2024 20:00
30216400005381628;463,7;463,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005390555;1.159,3;1.159,3;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005390583;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005390618;579,7;579,7;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005390649;579,7;579,7;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005390651;927,5;927,5;31/03/2021;09/04/2021;2021;1;AC;02/04/2024 20:00
30216400005390659;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005390665;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005390670;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005390678;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005390683;579,7;579,7;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005391982;5.796,7;5.796,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005398476;463,7;463,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005415989;1.159,3;1.159,3;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005420110;1.159,3;1.159,3;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005443135;1.159,3;1.159,3;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005443212;128,8;128,8;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005448555;463,7;463,7;31/03/2021;15/03/2021;2021;1;AC;02/04/2024 20:00
30216400005450468;5.796,7;5.796,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005450478;5.796,7;5.796,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005451853;579,7;579,7;31/03/2021;06/04/2021;2021;1;AC;02/04/2024 20:00
30216400005460858;128,8;128,8;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005464098;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005467574;128,8;128,8;31/03/2021;05/04/2021;2021;1;AC;02/04/2024 20:00
30216400005468657;579,7;579,7;31/03/2021;01/04/2021;2021;1;AC;02/04/2024 20:00
30216400005474026;5.796,7;5.796,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005478224;1.159,3;1.159,3;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005484340;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005488732;579,7;579,7;31/03/2021;05/04/2021;2021;1;AC;02/04/2024 20:00
30216400005491844;579,7;579,7;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005493508;5.796,7;5.796,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005495567;579,7;579,7;31/03/2021;06/04/2021;2021;1;AC;02/04/2024 20:00
30216400005508054;1.159,3;1.159,3;31/03/2021;05/04/2021;2021;1;AC;02/04/2024 20:00
30216400005508703;927,5;927,5;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005515369;579,7;579,7;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005515412;579,7;579,7;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005519711;1.159,3;1.159,3;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005519908;1.159,3;1.159,3;31/03/2021;29/03/2021;2021;1;AC;02/04/2024 20:00
30216400005520024;1.159,3;1.159,3;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005525823;1.159,3;1.159,3;31/03/2021;05/04/2021;2021;1;AC;02/04/2024 20:00
30216400005529969;128,8;128,8;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005530167;463,7;463,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005530810;2.318,7;2.318,7;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005530887;2.318,7;2.318,7;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005530972;2.318,7;2.318,7;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005534244;5.796,7;5.796,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005536208;128,8;128,8;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005536306;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005544176;579,7;579,7;31/03/2021;01/04/2021;2021;1;AC;02/04/2024 20:00
30216400005544217;579,7;579,7;31/03/2021;01/04/2021;2021;1;AC;02/04/2024 20:00
30216400005544236;579,7;579,7;31/03/2021;01/04/2021;2021;1;AC;02/04/2024 20:00
30216400005546601;1.159,3;1.159,3;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005551125;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005565744;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005570304;579,7;579,7;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005570308;579,7;579,7;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005570315;579,7;579,7;31/03/2021;07/04/2021;2021;1;AC;02/04/2024 20:00
30216400005574235;5.796,7;5.796,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005575194;128,8;128,8;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005580605;463,7;463,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005581047;463,7;463,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005583006;128,8;128,8;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005583055;128,8;128,8;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005585330;5.796,7;5.796,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005586866;1.159,3;1.159,3;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005587391;579,7;579,7;31/03/2021;08/04/2021;2021;1;AC;02/04/2024 20:00
30216400005594651;128,8;129,2;31/03/2021;09/04/2021;2021;1;AC;02/04/2024 20:00
30216400005595005;128,8;129,2;31/03/2021;09/04/2021;2021;1;AC;02/04/2024 20:00
30216400005595111;579,7;581,6;31/03/2021;09/04/2021;2021;1;AC;02/04/2024 20:00
30216400005595218;1.159,3;1.163,2;31/03/2021;09/04/2021;2021;1;AC;02/04/2024 20:00
30216400005598853;5.796,7;5.873,2;31/03/2021;12/04/2021;2021;1;AC;02/04/2024 20:00
30216400005620114;128,8;132,2;31/03/2021;16/04/2021;2021;1;AC;02/04/2024 20:00
30216400005632993;2.318,7;2.425,8;31/03/2021;22/04/2021;2021;1;AC;02/04/2024 20:00
30216400005651063;579,7;617,9;31/03/2021;28/04/2021;2021;1;AC;02/04/2024 20:00
30216400005664686;579,7;633,3;31/03/2021;03/05/2021;2021;1;AC;02/04/2024 20:00
30216400005679009;463,7;512,8;31/03/2021;07/05/2021;2021;1;AC;02/04/2024 20:00
30216400005679366;579,7;640,9;31/03/2021;07/05/2021;2021;1;AC;02/04/2024 20:00
30216400005686993;579,7;646,7;31/03/2021;10/05/2021;2021;1;AC;02/04/2024 20:00
30216400005690652;128,8;144,1;31/03/2021;11/05/2021;2021;1;AC;02/04/2024 20:00
30216400005692510;579,7;650,5;31/03/2021;12/05/2021;2021;1;AC;02/04/2024 20:00
30216400005692518;128,8;144,6;31/03/2021;12/05/2021;2021;1;AC;02/04/2024 20:00
30216400005692545;579,7;650,5;31/03/2021;12/05/2021;2021;1;AC;02/04/2024 20:00
30216400005714643;128,8;148;31/03/2021;20/05/2021;2021;1;AC;02/04/2024 20:00
30216400005731425;579,7;679,2;31/03/2021;27/05/2021;2021;1;AC;02/04/2024 20:00
30216400005745212;463,7;552,3;31/03/2021;01/06/2021;2021;1;AC;02/04/2024 20:00
30216400005753940;579,7;696,1;31/03/2021;04/06/2021;2021;1;AC;02/04/2024 20:00
30216400005761780;579,7;703;31/03/2021;30/06/2021;2021;1;AC;02/04/2024 20:00
30216400005762304;1.159,3;1.405,9;31/03/2021;30/06/2021;2021;1;AC;02/04/2024 20:00
30216400005762407;1.159,3;1.405,9;31/03/2021;30/06/2021;2021;1;AC;02/04/2024 20:00
30216400005775983;579,7;703;31/03/2021;30/06/2021;2021;1;AC;02/04/2024 20:00
30216400005775987;579,7;703;31/03/2021;30/06/2021;2021;1;AC;02/04/2024 20:00
30216400005775993;128,8;156,2;31/03/2021;30/06/2021;2021;1;AC;02/04/2024 20:00
30216400005790435;579,7;703;31/03/2021;29/06/2021;2021;1;AC;02/04/2024 20:00
30216400005794019;579,7;703;31/03/2021;30/06/2021;2021;1;AC;02/04/2024 20:00
30216400005794052;579,7;703;31/03/2021;30/06/2021;2021;1;AC;02/04/2024 20:00
30216400005794328;463,7;562,4;31/03/2021;30/06/2021;2021;1;AC;02/04/2024 20:00
30216400005803174;128,8;156,2;31/03/2021;30/06/2021;2021;1;AC;02/04/2024 20:00
30216400005832321;579,7;703;31/03/2021;30/06/2021;2021;1;AC;02/04/2024 20:00
30216400005872226;1.159,3;1.409,3;31/03/2021;21/07/2021;2021;1;AC;02/04/2024 20:00
30216400005873842;463,7;563,7;31/03/2021;27/07/2021;2021;1;AC;02/04/2024 20:00
30216400005874341;579,7;704,6;31/03/2021;02/08/2021;2021;1;AC;02/04/2024 20:00
30216400005878292;128,8;156,6;31/03/2021;15/07/2021;2021;1;AC;02/04/2024 20:00
30216400005897958;463,7;563,7;31/03/2021;02/08/2021;2021;1;AC;02/04/2024 20:00
30216400005899276;128,8;156,6;31/03/2021;21/07/2021;2021;1;AC;02/04/2024 20:00
30216400005913556;579,7;704,6;31/03/2021;02/08/2021;2021;1;AC;02/04/2024 20:00
30216400005925263;579,7;704,6;31/03/2021;02/08/2021;2021;1;AC;02/04/2024 20:00
30216400005927142;579,7;706,9;31/03/2021;31/08/2021;2021;1;AC;02/04/2024 20:00
30216400005928183;579,7;706,9;31/03/2021;31/08/2021;2021;1;AC;02/04/2024 20:00
30216400005928230;1.159,3;1.413,7;31/03/2021;31/08/2021;2021;1;AC;02/04/2024 20:00
30216400005965844;463,7;565,5;31/03/2021;30/08/2021;2021;1;AC;02/04/2024 20:00
30216400005967790;128,8;157,1;31/03/2021;24/08/2021;2021;1;AC;02/04/2024 20:00
30216400005970702;128,8;157,1;31/03/2021;31/08/2021;2021;1;AC;02/04/2024 20:00
30216400005983779;579,7;706,9;31/03/2021;25/08/2021;2021;1;AC;02/04/2024 20:00
30216400005987465;579,7;706,9;31/03/2021;31/08/2021;2021;1;AC;02/04/2024 20:00
30216400005992228;128,8;157,1;31/03/2021;26/08/2021;2021;1;AC;02/04/2024 20:00
30216400006009062;927,5;1.135;31/03/2021;20/09/2021;2021;1;AC;02/04/2024 20:00
30216400006032865;128,8;157,6;31/03/2021;20/09/2021;2021;1;AC;02/04/2024 20:00
30216400006039450;579,7;709,3;31/03/2021;13/09/2021;2021;1;AC;02/04/2024 20:00
30216400006146851;927,5;1.139;31/03/2021;29/10/2021;2021;1;AC;02/04/2024 20:00
30216400006177892;463,7;569,5;31/03/2021;22/11/2021;2021;1;AC;02/04/2024 20:00
30216400006184006;128,8;158,8;31/03/2021;30/11/2021;2021;1;AC;02/04/2024 20:00
30216400006206200;579,7;714,7;31/03/2021;30/11/2021;2021;1;AC;02/04/2024 20:00
30216400006225454;927,5;1.143,6;31/03/2021;22/11/2021;2021;1;AC;02/04/2024 20:00
30216400006228206;128,8;158,8;31/03/2021;23/11/2021;2021;1;AC;02/04/2024 20:00
30216400006252183;579,7;714,7;31/03/2021;01/12/2021;2021;1;AC;02/04/2024 20:00
30216400006258638;1.159,3;1.436,3;31/03/2021;06/12/2021;2021;1;AC;02/04/2024 20:00
30216400006337129;579,7;722,6;31/03/2021;31/01/2022;2021;1;AC;02/04/2024 20:00
30216400006379945;927,5;1.156,2;31/03/2021;31/01/2022;2021;1;AC;02/04/2024 20:00
30216400006428012;463,7;578,1;31/03/2021;17/01/2022;2021;1;AC;02/04/2024 20:00
30216400006441716;1.159,3;1.445,2;31/03/2021;18/01/2022;2021;1;AC;02/04/2024 20:00
30216400006486564;579,7;722,6;31/03/2021;27/01/2022;2021;1;AC;02/04/2024 20:00
30216400006521265;579,7;726,8;31/03/2021;02/03/2022;2021;1;AC;02/04/2024 20:00
30216400006544112;128,8;161,5;31/03/2021;08/02/2022;2021;1;AC;02/04/2024 20:00
30216400006563935;579,7;726,8;31/03/2021;24/02/2022;2021;1;AC;02/04/2024 20:00
30216400006604494;128,8;161,5;31/03/2021;25/02/2022;2021;1;AC;02/04/2024 20:00
30216400006687841;2.318,7;2.925;31/03/2021;10/03/2022;2021;1;AC;02/04/2024 20:00
30216400006698190;1.159,3;1.462,5;31/03/2021;16/03/2022;2021;1;AC;02/04/2024 20:00
30216400006722653;579,7;731,2;31/03/2021;31/03/2022;2021;1;AC;02/04/2024 20:00
30216400006878260;579,7;736,6;31/03/2021;28/04/2022;2021;1;AC;02/04/2024 20:00
30216400006950626;579,7;741,5;31/03/2021;31/05/2022;2021;1;AC;02/04/2024 20:00
30216400006992578;1.159,3;1.482,9;31/03/2021;30/05/2022;2021;1;AC;02/04/2024 20:00
30216400007029534;1.159,3;1.494,9;31/03/2021;03/06/2022;2021;1;AC;02/04/2024 20:00
30216400007041798;5.796,7;7.474,3;31/03/2021;17/06/2022;2021;1;AC;02/04/2024 20:00
30216400007044443;579,7;747,4;31/03/2021;20/06/2022;2021;1;AC;02/04/2024 20:00
30216400007073268;128,8;59,3;31/03/2021;30/06/2022;2021;1;AC;02/04/2024 20:00
30216400007227408;128,8;168,7;31/03/2021;30/08/2022;2021;1;AC;02/04/2024 20:00
30216400007505833;927,5;1.245,2;31/03/2021;29/11/2022;2021;1;AC;02/04/2024 20:00
30216400007594694;463,7;627,3;31/03/2021;14/12/2022;2021;1;AC;02/04/2024 20:00
30216400007638869;128,8;174,2;31/03/2021;29/12/2022;2021;1;AC;02/04/2024 20:00
30216400007638870;579,7;784,1;31/03/2021;29/12/2022;2021;1;AC;02/04/2024 20:00
30216400007650057;128,8;175,7;31/03/2021;30/01/2023;2021;1;AC;02/04/2024 20:00
30216400008182806;128,8;179,8;31/03/2021;02/05/2023;2021;1;AC;02/04/2024 20:00
30216400008299120;579,7;814,5;31/03/2021;26/05/2023;2021;1;AC;02/04/2024 20:00
30216400008318355;128,8;181;31/03/2021;31/05/2023;2021;1;AC;02/04/2024 20:00
30216400008318459;463,7;651,6;31/03/2021;31/05/2023;2021;1;AC;02/04/2024 20:00
30216400008490271;2.318,7;3.309;31/03/2021;19/07/2023;2021;1;AC;02/04/2024 20:00
30216400008735842;128,8;187,9;31/03/2021;31/10/2023;2021;1;AC;02/04/2024 20:00
30216400008867482;128,8;190,4;31/03/2021;15/12/2023;2021;1;AC;02/04/2024 20:00
30216400008904083;128,8;191,6;31/03/2021;31/01/2024;2021;1;AC;02/04/2024 20:00
30216400008913344;579,7;862;31/03/2021;10/01/2024;2021;1;AC;02/04/2024 20:00
30216400008979680;128,8;191,6;31/03/2021;30/01/2024;2021;1;AC;02/04/2024 20:00
30216400005056684;128,8;128,8;30/06/2021;06/07/2021;2021;2;AC;02/04/2024 20:00
30216400005056872;579,7;579,7;30/06/2021;06/07/2021;2021;2;AC;02/04/2024 20:00
30216400005057140;579,7;579,7;30/06/2021;06/07/2021;2021;2;AC;02/04/2024 20:00
30216400005057527;128,8;128,8;30/06/2021;07/07/2021;2021;2;AC;02/04/2024 20:00
30216400005059677;128,8;128,8;30/06/2021;06/07/2021;2021;2;AC;02/04/2024 20:00
30216400005059718;128,8;128,8;30/06/2021;07/07/2021;2021;2;AC;02/04/2024 20:00
30216400005059774;128,8;128,8;30/06/2021;06/07/2021;2021;2;AC;02/04/2024 20:00
30216400005062760;579,7;579,7;30/06/2021;07/07/2021;2021;2;AC;02/04/2024 20:00
30216400005063003;927,5;927,5;30/06/2021;07/07/2021;2021;2;AC;02/04/2024 20:00
30216400005069472;579,7;579,7;30/06/2021;02/07/2021;2021;2;AC;02/04/2024 20:00
30216400005071866;927,5;927,5;30/06/2021;07/07/2021;2021;2;AC;02/04/2024 20:00
30216400005071964;2.318,7;2.318,7;30/06/2021;07/07/2021;2021;2;AC;02/04/2024 20:00
30216400005085155;1.159,3;1.159,3;30/06/2021;07/07/2021;2021;2;AC;02/04/2024 20:00
30216400005086176;579,7;579,7;30/06/2021;07/07/2021;2021;2;AC;02/04/2024 20:00
30216400005086581;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005086675;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005086710;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005087391;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005091168;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005096321;463,7;463,7;30/06/2021;06/07/2021;2021;2;AC;02/04/2024 20:00
30216400005111393;128,8;128,8;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005114847;1.159,3;1.159,3;30/06/2021;07/07/2021;2021;2;AC;02/04/2024 20:00
30216400005115211;1.159,3;1.159,3;30/06/2021;05/07/2021;2021;2;AC;02/04/2024 20:00
30216400005134625;1.159,3;1.159,3;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005138816;463,7;463,7;30/06/2021;28/06/2021;2021;2;AC;02/04/2024 20:00
30216400005138845;128,8;128,8;30/06/2021;17/06/2021;2021;2;AC;02/04/2024 20:00
30216400005149787;463,7;463,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005155503;128,8;128,8;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005163811;1.159,3;1.159,3;30/06/2021;05/07/2021;2021;2;AC;02/04/2024 20:00
30216400005176242;579,7;579,7;30/06/2021;07/07/2021;2021;2;AC;02/04/2024 20:00
30216400005177434;1.159,3;1.159,3;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005177523;289,8;289,8;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005183832;579,7;579,7;30/06/2021;23/06/2021;2021;2;AC;02/04/2024 20:00
30216400005194677;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005199202;1.159,3;1.159,3;30/06/2021;06/07/2021;2021;2;AC;02/04/2024 20:00
30216400005203313;463,7;463,7;30/06/2021;28/06/2021;2021;2;AC;02/04/2024 20:00
30216400005206593;128,8;128,8;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005214512;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005230153;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005244465;128,8;128,8;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005256529;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005268547;579,7;579,7;30/06/2021;07/07/2021;2021;2;AC;02/04/2024 20:00
30216400005271562;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005271578;128,8;128,8;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005287068;463,7;463,7;30/06/2021;07/07/2021;2021;2;AC;02/04/2024 20:00
30216400005290942;128,8;128,8;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005290948;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005290952;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005290987;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005293939;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005300766;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005305430;463,7;463,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005305582;927,5;927,5;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005321503;128,8;128,8;30/06/2021;06/07/2021;2021;2;AC;02/04/2024 20:00
30216400005333399;289,8;289,8;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005340128;1.159,3;1.159,3;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005344538;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005351303;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005351677;579,7;579,7;30/06/2021;06/07/2021;2021;2;AC;02/04/2024 20:00
30216400005351735;579,7;579,7;30/06/2021;06/07/2021;2021;2;AC;02/04/2024 20:00
30216400005361694;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005364501;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005365579;579,7;579,7;30/06/2021;07/07/2021;2021;2;AC;02/04/2024 20:00
30216400005365613;1.159,3;1.159,3;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005373027;128,8;128,8;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005377228;5.796,7;5.796,7;30/06/2021;07/07/2021;2021;2;AC;02/04/2024 20:00
30216400005381633;463,7;463,7;30/06/2021;08/04/2021;2021;2;AC;02/04/2024 20:00
30216400005391984;5.796,7;5.796,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005398494;463,7;463,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005406331;5.796,7;5.796,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005416000;1.159,3;1.159,3;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005420120;1.159,3;1.159,3;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005443160;1.159,3;1.159,3;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005451865;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005464103;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005467596;128,8;128,8;30/06/2021;07/07/2021;2021;2;AC;02/04/2024 20:00
30216400005467947;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005468658;579,7;579,7;30/06/2021;05/07/2021;2021;2;AC;02/04/2024 20:00
30216400005474030;5.796,7;5.796,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005484346;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005488733;579,7;579,7;30/06/2021;05/07/2021;2021;2;AC;02/04/2024 20:00
30216400005495804;579,7;579,7;30/06/2021;07/07/2021;2021;2;AC;02/04/2024 20:00
30216400005508072;1.159,3;1.159,3;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005530029;128,8;128,8;30/06/2021;06/07/2021;2021;2;AC;02/04/2024 20:00
30216400005530179;463,7;463,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005530818;2.318,7;2.318,7;30/06/2021;02/07/2021;2021;2;AC;02/04/2024 20:00
30216400005530890;2.318,7;2.318,7;30/06/2021;02/07/2021;2021;2;AC;02/04/2024 20:00
30216400005530973;2.318,7;2.318,7;30/06/2021;02/07/2021;2021;2;AC;02/04/2024 20:00
30216400005536288;579,7;579,7;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
30216400005546606;1.159,3;1.159,3;30/06/2021;08/07/2021;2021;2;AC;02/04/2024 20:00
